ID,EN,TH
ZOTE_TOWN_2,"That daft old fellow over there... He keeps talking absolute drivel. Seems to think the very air is deadly down in the caverns. Perhaps he should consider not breathing.<page>He keeps talking about dreams, too. Pfah! Dreams are for those too feeble to truly live.",
ZOTE_TOWN_1,"You there! Why are you skulking about in the shadows?<page>Yes, your eyes do not deceive you. I am Zote the Mighty, a knight of great renown. Tremble before me!<page>While you were hiding here in your dingy little village, I ventured into the dark pit below us and slew a great beast. It had sharp mandibles and atrocious manners.<page>Yes, yes. All glory to me. But I don't have time for your adulation! I must rest and prepare for my next journey down.",
PRECEPT_44,"Precept Forty-Four: 'You Can Not Breathe Water'.<page>Water is refreshing, but if you try to breathe it you are in for a nasty shock.",
PRECEPT_54,"Precept Fifty-Four: 'If You Lock Something Away, Keep the Key'.<page>Nothing should be locked away for ever, so hold onto your keys. You will eventually return and unlock everything you hid away.",
PRECEPT_24,"Precept Twenty-Four: 'Strike the Foe's Weak Point'.<page>Once you have identified your foe's weak point as per the previous precept, strike it. This will instantly destroy them.",
ZOTE_CITY_EXTRA,"I suppose you're impressed by how tall the towers are here. Hmph. I've seen much taller towers in my travels. Much nicer, too.",
PRECEPT_14,"Precept Fourteen: 'Respect Your Superiors'.<page>If someone is your superior in strength or intellect or both, you need to show them your respect. Don't ignore them or laugh at them.",
PRECEPT_40,Precept Forty: 'Obey No Law But Your Own'.<page>Laws written by others may inconvenience you or be a burden. Let your own desires be the only law.,
PRECEPT_50,"Precept Fifty: 'Don't Linger on Mysteries'.<page>Some things in this world appear to us as puzzles. Or enigmas. If the meaning behind something is not immediately evident though, don't waste any time thinking about it. Just move on.",
PRECEPT_20,"Precept Twenty: 'Speak Only the Truth'.<page>When speaking to someone, it is courteous and also efficient to speak truthfully. Beware though that speaking truthfully may make you enemies. This is something you'll have to bear.",
PRECEPT_30,"Precept Thirty: 'Never Accept a Promise'.<page>Spurn the promises of others, as they are always broken. Promises of love or betrothal are to be avoided especially.",
PRECEPT_10,"Precept Ten: 'Keep Your Weapon Sharp'.<page>I make sure that my weapon, 'Life Ender', is kept well-sharpened at all times. This makes it much easier to cut things.",
PRECEPT_47,Precept Forty-Seven: 'Make Your Own Weapon'.<page>Only you know exactly what is needed in your weapon. I myself fashioned 'Life Ender' from shellwood at a young age. It has never failed me. Nor I it.,
ZOTE_DEEPNEST_2,"Hmm? Are you lost in these dark tunnels? I don't care.<page>No, I won't lead you out. I know the way, due to my powerful memory, but I only travel alone. Begone.",
ZOTE_DEEPNEST_1,"Hoy! What are you doing, you clumsy little oaf?! Swinging your rusty little nail around in the darkness?<page>You almost struck me! And if you had, it would have been the end of you. Trust me!<page>I am Zote the Mighty, a knight of great renown. My weapon, 'Life Ender,' has struck down hundreds of foes. Begone, or you'll be next!",
PRECEPT_48,"Precept Forty-Eight: 'Be Careful With Fire'.<page>Fire is a type of hot spirit that dances about recklessly. It can warm you and provide light, but it will also singe your shell if it gets too close.",
PRECEPT_28,"Precept Twenty-Eight: 'Don't Peer Into the Darkness'.<page>If you peer into the darkness and can't see anything for too long, your mind will start to linger over old memories. Memories are to be avoided, as per Precept Four.",
PRECEPT_38,"Precept Thirty-Eight: 'Beware the Mysterious Force'.<page>A mysterious force bears down on us from above, pushing us downwards. If you spend too long in the air, the force will crush you against the ground and destroy you. Beware!",
PRECEPT_18,Precept Eighteen: 'Seek Truth in the Darkness'.<page>This precept also explains itself.,
PRECEPT_27,"Precept Twenty-Seven: 'Eat As Much As You Can'.<page>When having a meal, eat as much as you possibly can. This gives you extra energy, and means you can eat less frequently.",
PRECEPT_42,"Precept Forty-Two: 'Spend Geo When You Have It'.<page>Some will cling onto their Geo, even taking it into the dirt with them when they die. It is better to spend it when you can, so you can enjoy various things in life.",
PRECEPT_52,"Precept Fifty-Two: 'Beware the Jealousy of Fathers'.<page>Fathers believe that because they created us we must serve them and never exceed their capabilities. If you wish to forge your own path, you must vanquish your father. Or simply abandon him.",
PRECEPT_22,"Precept Twenty-Two: 'Abandon the Nest'.<page>As soon as I could, I left my birthplace and made my way out into the world. Do not linger in the nest. There is nothing for you there.",
PRECEPT_32,"Precept Thirty-Two: 'Names Have Power'.<page>Names have power, and so to name something is to grant it power. I myself named my nail 'Life Ender'. Do not steal the name I came up with! Invent your own!",
PRECEPT_12,"Precept Twelve: 'Keep Your Cloak Dry'.<page>If your cloak gets wet, dry it as soon as you can. Wearing wet cloaks is unpleasant, and can lead to illness.",
PRECEPT_1_R,"Precept One: 'Always Win Your Battles'.<page>Losing a battle earns you nothing and teaches you nothing. Win your battles, or don't engage in them at all!",
ZOTE_CITY_REPEAT,"Have you seen them? The guards who still patrol this city, even after dying?<page>Hmph. Being overly devoted to one's duties is no virtue.",
PRECEPT_6,Precept Six: 'Choose Your Own Fate'.<page>Our elders teach that our fate is chosen for us before we are even born. I disagree.,
DREAM_COL_CORPSE,"Go on, cur! Scurry away! Lest I humiliate you further!",
ZOTE_DREAM_FINAL,"I came to this kingdom to fulfill a promise... and now I have succeeded!<page>That promise I made so long ago... A promise to myself...<page>A promise of glory! Glory for I, Zote the Mighty! I never doubted myself, never faltered, and now I have achieved everything I desired.",
ZOTE_DREAM_DEEPNEST,"So, the kingdom was hiding this dark nest full of deadly predators. Well, now the deadliest predator of all is here...<page>...Zote the Mighty!",
PRECEPT_21,"Precept Twenty-One: 'Be Aware of Your Surroundings'.<page>Don't just walk along staring at the ground! You need to look up every so often, to make sure nothing takes you by surprise.",
ZOTE_DREAM_CITY,Why does the air weep? Is this kingdom trying to mock me? I shed my last tear long ago...,
ZOTE_COLOSSEUM_GREET,"I have been fighting my whole life. I've slain hundreds, nay thousands, of foes.<page>And these fools think to face me in combat? Madness! It seems they've been gripped by a powerful desire to be destroyed.<page>Very well then. Zote the Mighty will grant them their desire...",
ZOTE_BUZZER_1,"Just what do you think you're doing?! You dare to come between me and my prey? Is it a habit of yours to scurry about, getting in the way and causing bother?",
PRECEPT_45,"Precept Forty-Five: 'One Thing Is Not Another'.<page>This one should be obvious, but I've had others try to argue that one thing, which is clearly what it is and not something else, is actually some other thing, which it isn't. Stay on your guard!",
PRECEPT_55,"Precept Fifty-Five: 'Bow to No-one'.<page>There are those in this world who would impose their will on others. They claim ownership over your food, your land, your body, and even your thoughts!<page>They have done nothing to earn these things. Never bow to them, and make sure to disobey their commands.",
PRECEPT_25,"Precept Twenty-Five: 'Protect Your Own Weak Point'.<page>Be aware that your foe will try to identify your weak point, so you must protect it. The best protection? Never having a weak point in the first place.",
PRECEPT_35,"Precept Thirty-Five: 'Up is Up, Down is Down'.<page>If you fall over in the darkness, it can be easy to lose your bearing and forget which way is up. Keep this precept in mind!",
PRECEPT_15,"Precept Fifteen: 'One Foe, One Blow'.<page>You should only use a single blow to defeat an enemy. Any more is a waste. Also, by counting your blows as you fight, you'll know how many foes you've defeated.",
PRECEPT_41,"Precept Forty-One: 'Learn to Detect Lies'.<page>When others speak, they usually lie. Scrutinise and question them relentlessly until they reveal their deceit.",
PRECEPT_51,"Precept Fifty-One: 'Nothing is Harmless'.<page>Given the chance, everything in this world will hurt you. Friends, foes, monsters, uneven paths. Be suspicious of them all.",
PRECEPT_1,"... but that's not the only danger I had to overcome in my quest for glory! You've noticed this trophy, haven't you? A keepsake from my final, triumphant battle deep in the pit below us.<page>Yes, 'Life Ender' claimed another victim, and the crowd erupted into ecstatic cheering. Cheering that was both loud and utterly sincere.<page>To what do I owe my long string of triumphs and victories, you ask? As I said earlier, the key is in my personal philosophy, the 'Fifty-Seven Precepts of Zote'.<page>Particularly relevant here is the first precept: 'Always Win Your Battles'. As for the other fifty-six precepts? Well...",
PRECEPT_31,"Precept Thirty-One: 'Disease Lives Inside of Dirt'.<page>You'll get sick if you spend too much time in filthy places. If you are staying in someone else's home, demand the highest level of cleanliness from your host.",
PRECEPT_11,Precept Eleven: 'Mothers Will Always Betray You'.<page>This precept explains itself.,
ZOTE_DREAM_TOWN1,This dreary place... it reminds me of home. How ghastly...,
ZOTE_BUZZER_2,What are you still bothering me for? I'm a Knight. I'm not interested in your childish games. I need my rest.<page>Begone! Lest I draw my nail...,
PRECEPT_49,"Precept Forty-Nine: 'Statues are Meaningless'.<page>Do not honour them! No one has ever made a statue of you or I, so why should we pay them any attention?",
