ID,EN,TH
ELDERBUG_INTRO_VISITEDCROSSROAD,Oh! You're back! You walked straight past me and descended down into the ruins without even saying hello! I thought maybe I'd seen a ghost.<page>The mind sometimes plays tricks on you when you spend a lot of time alone.,
ELDERBUG_STAG_STATION_REOPENED,"I never thought I'd see such a thing. The Stag Station has opened! That building lay silent since before even my time.<page>Oh, I've heard the tales of the glorious lines. A web of tunnels running all through the kingdom. Not that I'll be travelling them, mind you!<page>I'm quite content where I am.",
ELDERBUG_HINT_CRYSTAL_PEAK,Did you see that tall cliff beyond the town's graveyard? That's only the base of a much larger peak.<page>There's mines and machinery and all sorts of valuable rock forms inside. Many a traveller through Dirtmouth headed straight for it.,
ELDERBUG_BLACK_EGG_OPENED,"I heard a piercing cry from the well. It echoed about my mind and left me all a daze.<page>I'd say it was a foul beast's death, but this cry sounded different...divine? Has something happened little traveller?<page>No. Don't tell me. If foul events are brewing, it's probably better I don't know.",
ELDERBUG_INTRO_NORMAL,"Ho there, traveller. I'm afraid there's only me left to offer welcome. Our town's fallen quiet you see.",
ELDERBUG_GENERIC_2,"Feeling tired? That bench may be iron, but I assure you it's quite comfortable. There's no better place to collect your thoughts before heading below. <page>Plus I enjoy the company. Not that you seem the talkative sort.",
ELDERBUG_DUNG,"Can you... smell something? There's suddenly a horrid stench in the air.<page>I swear, the town usually smells much nicer than this. Please accept my humble apology!",
ELDERBUG_FLOWER_ACCEPT,"Ah! I can really have it? My, my... I barely know what to say except... thank you!<page>I'd resigned myself to selflessly giving out advice to passers by, without receiving any gratitude in return. Little did I know, one young bug was taking my words to heart and would repay my kindness.<page>And with such a beautiful gift! Ahh. Suddenly, the world seems a little less faded.<page>Thank you, my friend. I will take care of this flower while you're gone, so we can enjoy it together when you return.",
ELDERBUG_HINT_FUNGAL_WASTES,"My understanding of Hallownest can be a little vague, but below those leafy caverns is a fungal grove, once home to peaceful creatures not quite bug and not quite plant.<page>Sounds almost worth a visit no? Well there's a downside, the dreadful stench! A noxious odour fills the place. ",
ELDERBUG_HISTORY_2,"I hope you aren't too disappointed by our little town, traveller. Though it's now a solemn place, once we were much more welcoming.<page>Entry to the kingdom was forbidden long ago, supposedly after some great calamity. Many gates were closed, but our old well remains as a way to creep back in.<page>Over the years, all kinds used the well to wriggle into the ruins, wanderers, thieves, adventurers.<page>Funny how few ever come back up. Perhaps they find what they're looking for?..<page>Bah, I'm not so naive. No doubt, they've all been gobbled up! There are countless dangers in those depths.",
ELDERBUG_HISTORY_1,"Many used to come, hoping the kingdom would fulfill their desires. <page>Hallownest, it was once called. Supposedly the greatest kingdom there ever was, full of treasures and secrets.<page>Hm. Now it's nothing more than a poisonous tomb full of monsters and madness.<page>Everything fades eventually, I suppose.",
ELDERBUG_HINT_GREENPATH,"I used to think the kingdom below was all dead cold rock, but I've since been told different. Travellers speak of startling variety in Hallownest's caverns. Even just besides those Crossroads there's meant to be an area filled with leafy greenery.<page>I told those same travellers about the wonderful grasses that grow around the town. They didn't seem impressed. ",
ELDERBUG_FLOWER_DECLINE,Oh. My mistake. Yes. Very foolish of me. I don't know why I thought you'd go to so much effort for a simple old bug.<page>Appreciating others and being considerate... these aren't skills that everyone is born with.,
ELDERBUG_FLOWER_GENERIC,This flower you gave me... when dark thoughts creep into my head I gaze at it and think of you.<page>Why not rest at the bench here for a while? We can enjoy the flower together before you head off again.,
ELDERBUG_BRETTA_RETURNED,"That lovely young lass returned to us!<page>I must admit, I'd placed thin odds on her survival.<page>Seems to think very highly of her rescuer, some sort of dashing, warrior type. Barely stopped gushing since she got back.<page>The warrior must have passed down below whilst I was taking my nap. Such a shame. I'd have loved to meet so impressive a bug.",
ELDERBUG_INTRO_MAIN,"The other residents, they've all disappeared. Headed down that well, one by one, into the caverns below.<page>Used to be there was a great kingdom beneath our town. It's long fell to ruin, yet it still draws folks into its depths.<page>Wealth, glory, enlightenment, that darkness seems to promise all things. I'm sure you too seek your dreams down there.<page>Well watch out. It's a sickly air that fills the place. Creatures turn mad and travellers are robbed of their memories.<page>Perhaps dreams aren't such great things after all...",
ELDERBUG_HINT_CITY_OF_TEARS,"Hallownest's great capital is what most of you brave types come to see. Thinking to loot its treasures I suppose? It must be brimming with them.<page>The city's right at the centre of the kingdom, though I've heard the gates are sealed, so gaining entry can be difficult.<page>It'd be a rich bug that could return with even a fraction of the wealth inside. Despite my age, I've only seen few who've managed it. Must say something of the dangers about its streets.",
ELDERBUG_TOWN_GREET_4,"If you do meet my fellows down there you might remind them of their poor Elder, up here, back aching, abandoned to his lonesome vigil. Poor poor me!...<page>Oh I'm fine, really, but a bit of guilt might go some way in persuading their return. Assuming they're still alive that is.",
ELDERBUG_FLOWER_REREQUEST,You're still holding onto that exquisite bloom... have you changed your mind? Are you really giving me something so precious?,
ELDERBUG_MAP_SHOP_OPEN,"A young couple's just recently taken up residence in the house beside the station. Seems they're running a map shop, which may excite adventurous types like yourself.<page>She's a tall bug, the wife. I told them to take a larger house, especially given they're all empty, but they liked the look of that one.<page>The way she has to bend just to get through the door...I wouldn't put up with it myself.",
ELDERBUG_TEMPLE_VISITED,"Did you visit that temple? A strange building I've heard, though I'd never dare the journey myself.<page>The braver among us once went there to pray, said they felt at peace within the walls. After a while, they stopped going. I wonder what changed?",
ELDERBUG_HINT_RESTING_GROUNDS,"Apparently, the many graves of Hallownest are enough to fill an entire network of caverns. Somewhere above the city it's told. Sounds a gloomy sight.<page>Bah, I'm content with our own humble plot. In our boom times, we even had a gravedigger! Not a bad sort he was, though dead now.<page>He, didn't die to the dangers of Hallownest mind you. That one fell into an open grave and couldn't climb out.<page>I found the corpse myself. Dreadful nuisance. I've since had to tend the graves myself.",
ELDERBUG_TOWN_GREET_3,"Feeling tired? That bench may be iron, but I assure you it’s quite comfortable. There's no better place to collect your thoughts before heading below.<page>Plus, I'd enjoy the company, even if you're not the most talkative sort.",
